date,symbol,open,high,low,close,volumefrom,volumeto,return_close_pct,return_close_log,sma_7,sma_14,sma_30,ema_7,ema_14,volatility_7,volatility_30,bb_upper_20,bb_lower_20,rsi_14
2021-04-12,BTC,59980.45,61233.29,59421.37,59845.76,31804.9,1913098388.79,-0.0022455650132667815,-0.002248090075216591,58537.80714285715,58533.755000000005,57252.21633333333,58997.40682833757,58311.69425880613,0.02539039290401402,0.029092666594196834,62116.01216194004,52627.782838059975,58.686957079794375
2021-04-13,BTC,59845.76,63682.32,59811.31,63558.48,52964.84,3299086696.94,0.06203814606080704,0.06018984125264519,59330.39714285714,58874.965000000004,57404.20266666667,60137.675121253174,59011.265690965316,0.03152135322149938,0.030332552420587446,62815.40553039694,53053.93546960307,65.57721530539044
2021-04-14,BTC,63558.48,64859.81,61312.98,62964.27,64272.96,4066819695.96,-0.009349027855921177,-0.009393004322935274,60332.15285714286,59172.855714285724,57647.511333333336,60844.32384093988,59538.33293216994,0.025641122119479307,0.028202067567493275,62823.90241052924,54208.25658947077,63.102283687397545
2021-04-15,BTC,62964.27,63826.89,62038.33,63233.03,34089.46,2146219571.03,0.004268452568416903,0.0042593685653360145,61067.66285714285,59494.44214285714,57857.77866666667,61441.50038070491,60030.959207880616,0.024238658477657278,0.027990398546269443,63398.91281022581,54451.00618977418,63.963952228210616
2021-04-16,BTC,63233.03,63567.11,60048.13,61416.41,57540.3,3544777400.64,-0.02872897281689646,-0.02914972792525625,61540.45714285714,59667.91428571429,57941.359000000004,61435.22778552868,60215.6859801632,0.02877121024541358,0.027981927151214666,63564.43312489132,54840.75387510868,56.868058371706404
2021-04-17,BTC,61416.41,62541.21,59712.92,60056.07,34261.66,2093039585.66,-0.022149454844397565,-0.022398437439311237,61579.21000000001,59880.84999999999,58021.784,61090.43833914651,60194.40384947478,0.02913584607557469,0.0280015290541705,63481.06491263179,55351.628087368226,58.70242725640608
2021-04-18,BTC,60056.07,60393.33,52785.1,56246.82,112545.94,6264051811.58,-0.06342822632250167,-0.06552911969568807,61045.83428571429,59739.94928571429,57961.33766666667,59879.53375435989,59668.05933621148,0.038274509901308144,0.030514610578291485,63583.19448240759,55111.570517592394,45.01684200843892
2021-04-19,BTC,56246.82,57590.64,54291.08,55680.11,48650.49,2732647682.18,-0.010075414041184838,-0.010126514554201587,60450.741428571426,59494.27428571428,57880.63,58829.677815769915,59136.33275804995,0.03815229447292404,0.030557077411902667,63731.56102885458,54653.06097114542,41.162474594445534
2021-04-20,BTC,55680.11,57101.05,53429.73,56496.06,55866.75,3091319805.6,0.014654245474730487,0.014547909608631228,59441.82428571429,59386.110714285714,57851.333666666666,58246.273361827436,58784.29639030996,0.02608948603886452,0.030616722810668826,63772.768489321716,54382.07951067831,46.04955940410147
2021-04-21,BTC,56496.06,56801.94,53640.81,53803.25,41813.35,2312255459.33,-0.04766367778567204,-0.048837026942430244,58133.107142857145,59232.630000000005,57841.596666666665,57135.51752137058,58120.15687160197,0.02837568718256287,0.030006736106010665,64086.66833640119,53575.42266359882,44.574059381207256
2021-04-22,BTC,53803.25,55458.61,50519.78,51717.61,84222.11,4488994737.96,-0.03876420104733447,-0.039535531792697094,56488.04714285715,58777.855,57753.66866666666,55781.04064102794,57266.48395538837,0.026250581888450267,0.03083340157177998,64608.6155150873,52326.4564849127,33.88440336967551
2021-04-23,BTC,51717.61,52112.75,47495.24,51178.03,105510.21,5241192198.03,-0.01043319673898313,-0.010488004079887675,55025.42142857143,58282.93928571428,57716.168999999994,54630.287980770954,56454.690094669924,0.027132287948980694,0.03009493631570258,65109.92697975699,51235.45102024301,32.90942475114743
2021-04-24,BTC,51178.03,51223.86,48769.48,50115.99,33894.94,1695108976.06,-0.020751873411305577,-0.02097021954632922,53605.409999999996,57592.310000000005,57675.498999999996,53501.71348557821,55609.53008204727,0.027169688932990443,0.03014532316392719,65584.09807124389,49950.935928756124,25.40365108670447
2021-04-25,BTC,50115.99,50576.4,47073.07,49120.97,44241.37,2176241676.28,-0.019854341897665773,-0.02005408764530249,52587.43142857142,56816.63285714285,57477.68366666667,52406.52761418366,54744.3887377743,0.020787565224595447,0.027195843428236163,65950.97912401136,48584.195875988655,23.45433780799928
2021-04-26,BTC,49120.97,54389.71,48843.41,54062.29,61603.5,3254396664.97,0.10059491903356133,0.09585086909058028,52356.31428571429,56403.52785714285,57417.63566666666,52820.468210637744,54653.442239404394,0.04860530628953202,0.032600807153479794,65861.31645513326,48279.05254486673,38.552557562099175
2021-04-27,BTC,54062.29,55490.94,53357.59,55073.48,40602.56,2220077233.11,0.018704165139878492,0.018531393287058794,52153.08857142857,55797.45642857143,57394.05133333333,53383.72115797831,54709.44727415047,0.04888407721235095,0.03279674362252972,65849.63592072627,48202.88307927373,31.19412538607179
2021-04-28,BTC,55073.48,56461.55,53886.63,54877.94,42647.15,2339383717.48,-0.0035505292202344663,-0.003556847308577778,52306.61571428571,55219.86142857142,57302.446,53757.27586848373,54731.91297093041,0.044726105241423175,0.03220230753678775,65724.80671210885,48007.060287891145,31.755304531365823
2021-04-29,BTC,54877.94,55217.24,52399.42,53581.58,43948.76,2359198137.55,-0.023622606825256187,-0.023906093973134254,52572.897142857146,54530.47214285715,57129.113999999994,53713.351901362796,54578.53524147302,0.04259846464284277,0.032186784753423126,65595.72017520077,47683.619824799236,29.189028810545608
2021-04-30,BTC,53581.58,57984.34,53089.93,57757.97,48771.0,2719315702.2,0.07794451003497849,0.07505599624075596,53512.888571428564,54269.155000000006,57094.586333333325,54724.5064260221,55002.459875943285,0.049160273804242996,0.035209949559224865,65389.79064741764,47686.866352582365,42.84010499392128
2021-05-01,BTC,57757.97,58498.65,57057.4,57843.16,26146.3,1511783659.93,0.0014749479595630444,0.0014738612922086352,54616.770000000004,54111.090000000004,57064.99766666666,55504.16981951657,55381.21989248418,0.04693123533762946,0.035211822091912336,65158.68456911555,47704.24343088444,45.4416205007856
2021-05-02,BTC,57843.16,57934.82,56092.72,56623.51,21671.56,1230710822.31,-0.021085466285037047,-0.021310939838592356,55688.56142857143,54137.99642857142,56986.188,55784.004864637434,55546.85857348629,0.04711422719703082,0.035400831669376756,64849.900246958714,47690.802753041266,50.86861417883864
2021-05-03,BTC,56623.51,58963.84,56531.6,57195.07,41015.04,2371465902.34,0.010094040443624941,0.010043435868885293,56136.10142857143,54246.20785714286,56990.19133333334,56136.771148478074,55766.620097021456,0.03332881162587717,0.03494486247379928,63837.60736116138,48066.75463883861,53.49258399940479
2021-05-04,BTC,57195.07,57226.81,53108.04,53244.07,64556.47,3556756117.3,-0.06907938044310458,-0.07158126897405974,55874.75714285714,54013.922857142854,56824.346,55413.59586135855,55430.280084085265,0.04422593811069101,0.0370819281770899,62703.430090139314,48228.911909860675,43.44972000082954
2021-05-05,BTC,53244.07,57944.11,52978.89,57506.88,56998.25,3200062630.96,0.08006168574265637,0.07701815593343277,56250.32,54278.46785714285,56770.59,55936.91689601891,55707.1600728739,0.05401385245961697,0.03974657847684667,61520.975318671364,48838.751681328635,57.01623405036665
2021-05-06,BTC,57506.88,58392.76,55299.4,56441.94,50632.92,2878647496.02,-0.018518479875799132,-0.018692093640326025,56658.94285714285,54615.92,56718.30966666667,56063.17267201419,55805.13072982404,0.05355570071088852,0.03974272270100097,60596.494134262786,49265.78586573721,59.30990884254109
2021-05-07,BTC,56441.94,58695.29,55311.16,57374.33,42812.69,2439662460.45,0.016519453441890875,0.016384491573471816,56604.137142857144,55058.51285714286,56765.721333333335,56390.96200401064,56014.35729918083,0.04513752053230852,0.039292150175334974,60064.6662888916,49529.439711108396,62.02445915837254
2021-05-08,BTC,57374.33,59521.69,56985.44,58943.13,37728.82,2211507566.18,0.027343238692286276,0.026976089999315056,56761.275714285715,55689.02285714285,56794.34366666667,57029.00400300798,56404.860325956724,0.04637808656071593,0.03900255129423179,60485.93646617143,49377.80053382858,66.79941809120623
2021-05-09,BTC,58943.13,59276.99,56350.98,58294.18,45716.87,2645394205.33,-0.011009764836037661,-0.011070820852088496,56999.94285714285,56344.25214285714,56800.587999999996,57345.298002255986,56656.76961582916,0.04565061796220072,0.03905964443068445,60810.43278840156,49314.71121159844,67.69107875499361
2021-05-10,BTC,58294.18,59587.03,54239.16,55870.01,71168.05,4067497161.41,-0.04158511192712544,-0.04247451744186423,56810.64857142857,56473.37500000001,56670.094999999994,56976.47600169199,56551.86833371861,0.04873292386198453,0.03942917905870901,60753.01957550525,49309.51942449477,53.86117440598532
2021-05-11,BTC,55870.01,56928.37,54490.38,56747.52,42949.94,2395231325.24,0.0157062796301628,0.015584212508115869,57311.14142857143,56592.94928571428,56562.33066666666,56919.237001268986,56577.955222556135,0.038442018173461184,0.03955262350799647,60918.674840656444,49438.29115934354,53.596178947055776
2021-05-12,BTC,56747.52,58005.44,49182.89,49504.08,74345.74,4035173480.67,-0.12764328731898755,-0.13655686454571356,56167.88428571429,56209.10214285715,56217.608,55065.447750951746,55634.77185954865,0.05620647790067307,0.046577044798267346,61163.32310911603,48972.289890883956,41.139017173652874
2021-05-13,BTC,49504.08,51377.99,47029.73,49700.6,119769.29,5919941739.84,0.0039697738045025854,0.0039619150439418075,55204.83571428572,55931.88928571429,55755.67866666667,53724.23581321381,54843.548944942166,0.05703494317958698,0.0449096993703966,61319.4087688258,48668.461231174224,43.359789373671184
2021-05-14,BTC,49700.6,51554.66,48910.06,49887.96,42891.66,2156016499.66,0.0037697734031381103,0.0037626856147021676,54135.35428571428,55369.74571428571,55319.801666666666,52765.16685991036,54182.80375228322,0.05594962003204862,0.04496182891493937,61345.737274234365,48619.32972576563,34.40611960944881
2021-05-15,BTC,49887.96,50710.05,46606.18,46775.29,53332.47,2591003797.63,-0.06239321070655124,-0.06442461904498213,52397.09142857143,54579.18357142858,54771.210333333336,51267.69764493277,53195.13525197879,0.05379015304586861,0.04606391214360208,61748.56310327178,47981.93589672822,30.41900772667718
2021-05-16,BTC,46775.29,49808.83,43918.69,46490.71,79337.9,3693969204.75,-0.006083981521012527,-0.006102564346636165,50710.881428571425,53855.412142857145,54273.687000000005,50073.450733699574,52301.21188504829,0.05415971715509864,0.04592635391011461,62322.84513009363,46650.49586990636,31.459890875940346
2021-05-17,BTC,46490.71,46665.19,42130.83,43552.14,134127.17,5896147491.21,-0.06320768170673241,-0.06529366667538797,48951.18571428571,52880.91714285714,53723.556,48443.12305027468,51134.66896704185,0.05554179658645018,0.047003926247167704,63135.96104896477,44685.24595103524,27.027239102140513
2021-05-18,BTC,43552.14,45819.36,42309.39,42886.02,71930.7,3159184422.64,-0.015294770819528125,-0.015412942312429283,46970.971428571436,52141.05642857143,53278.195999999996,47053.847287706005,50034.8491047696,0.05189884589769813,0.04586525626693581,63750.554760142586,42871.4602398574,30.389040332327255
2021-05-19,BTC,42886.02,43564.34,29925.2,36771.87,290986.06,11120220854.77,-0.14256743806023486,-0.15381274800292366,45152.08428571429,50659.98428571429,52647.92133333334,44483.3529657795,48266.45189080032,0.057370420871056226,0.05293938388321918,65260.454228835806,39680.58977116419,13.314074189922167
2021-05-20,BTC,36771.87,42520.03,35009.25,40597.4,139648.53,5531454912.79,0.10403414349066287,0.09897087445154723,43851.627142857134,49528.23142857143,52117.966,43511.86472433463,47243.911638693615,0.07779152426405228,0.056616030504208215,65187.283617787776,38037.70338221222,24.461392951032053
2021-05-21,BTC,40597.4,42252.07,33552.8,37350.39,120589.87,4573692788.95,-0.07998073768270875,-0.08336067185682976,42060.54571428571,48097.950000000004,51569.53733333333,41971.49604325097,45924.77542020113,0.07865914220861701,0.05775080075947414,65233.81447241561,35941.895527584384,19.96593409163836
2021-05-22,BTC,37350.39,38841.92,35287.71,37491.5,74964.98,2808008188.27,0.003778006066335493,0.003770887325547231,40734.29,46565.690714285716,51095.333666666666,40851.49703243823,44800.33869750765,0.07954283840387835,0.057584092415447964,65093.7953465361,34168.71365346389,16.38485894778877
2021-05-23,BTC,37491.5,38304.55,31157.18,34716.84,131584.71,4494413873.1,-0.07400770841390725,-0.07688936879167199,39052.30857142857,44881.594999999994,50546.62733333334,39317.83277432867,43455.87220450663,0.0802566053514258,0.05883726568084282,64895.03554852982,32119.65045147018,15.361468439820413
2021-05-24,BTC,34716.84,39945.35,34467.32,38837.76,106765.14,3981461441.04,0.11870089558842345,0.1121680974321717,38378.82571428572,43665.00571428571,50170.68633333334,39197.814580746504,42840.123910572416,0.09770106117012184,0.0630786498119299,64560.00315095001,31014.051849049985,26.165437312735435
2021-05-25,BTC,38837.76,39842.9,36509.09,38387.36,66530.67,2529569055.97,-0.011596961307758225,-0.011664730517650908,37736.159999999996,42353.565714285716,49812.89933333334,38995.20093555988,42246.422055829426,0.09771742839401222,0.06304423974240073,63450.19580077396,30211.907199226047,23.99634705678787
2021-05-26,BTC,38387.36,40854.81,37855.81,39295.08,66483.59,2607759779.42,0.023646325248727784,0.02337108145871784,38096.618571428575,41624.35142857143,49320.659,39070.17070166991,41852.90978171884,0.07670851312543482,0.060245203759039065,62271.28174798389,29676.13525201611,32.378418162244444
2021-05-27,BTC,39295.08,40408.95,37211.84,38538.84,46474.62,1804036815.09,-0.01924515740901933,-0.019432756264103738,37802.53857142857,40827.08285714286,48769.50433333334,38937.33802625243,41411.033810823,0.06599234960663988,0.06000970139960574,60721.126124870214,29342.741875129774,31.09908748047772
2021-05-28,BTC,38538.84,38879.6,34733.76,35680.92,85345.66,3104364367.82,-0.07415687654324832,-0.07705047180163926,37564.04285714286,39812.294285714284,48129.60366666666,38123.233519689325,40647.018636046596,0.06481492310177747,0.06114671083811378,58637.778337740245,29099.868662259752,27.937734489515023
2021-05-29,BTC,35680.92,37307.1,33666.06,34611.58,60616.25,2127790128.94,-0.029969518723171884,-0.030427783981701973,37152.625714285714,38943.45785714286,47497.270333333334,37245.32013976699,39842.29348457372,0.06519661831012313,0.06119343204020663,56339.397707125674,29029.98929287433,29.830866407960883
2021-05-30,BTC,34611.58,36481.62,33400.65,35662.59,37522.16,1325408340.1,0.030365848655276473,0.029913932044690995,37287.73285714286,38170.02071428572,46760.75766666667,36849.63760482524,39284.99968663056,0.05957608170421627,0.059443619018022566,54161.641317029615,29187.003682970375,32.49049989164362
2021-05-31,BTC,35662.59,37512.8,34202.86,37290.83,50306.62,1821662523.97,0.045656807315453074,0.044645211725294655,37066.74285714286,37722.78428571428,46075.68,36959.93570361893,39019.11039507982,0.041981266871477026,0.06039792354422398,51101.56854338164,30301.407456618355,39.42716690130681
2021-06-01,BTC,37290.83,37910.19,35733.52,36683.51,44444.78,1626268789.21,-0.016286041367274517,-0.01642011663553985,36823.33571428571,37279.74785714286,45411.01333333333,36890.8292777142,38707.697009069176,0.042130076450554145,0.060385876037911214,49730.90419941052,30390.014800589484,39.505616791238076
2021-06-02,BTC,36683.51,38225.18,35935.34,37576.98,39948.44,1494571249.19,0.024356175295112248,0.02406429357600978,36577.892857142855,37337.25571428572,44757.077,37062.36695828565,38556.93474119329,0.04221268827524281,0.06063588168510906,48039.38655771625,30869.17044228375,51.654501746515514
2021-06-03,BTC,37576.98,39482.46,37199.92,39229.66,41098.93,1586641442.02,0.043981182096059834,0.04304146448579487,36676.58142857143,37239.56,44289.93000000001,37604.19021871424,38646.63144236752,0.04547315843557641,0.060493760311153506,45964.137439223196,31878.589560776803,46.91367106473964
2021-06-04,BTC,39229.66,39273.49,35617.03,36861.5,49661.48,1837944242.33,-0.06036656958026154,-0.06226544741381701,36845.235714285714,37204.639285714286,43601.75066666667,37418.51766403568,38408.613916718525,0.04131339655623841,0.05889428638572282,44464.981596567195,32386.366403432818,48.85124856723005
2021-06-05,BTC,36861.5,37911.76,34846.16,35538.4,39864.17,1444088532.56,-0.03589381875398445,-0.036553843916511036,36977.63857142857,37065.13214285715,42904.966,36948.48824802676,38025.91872782272,0.04223491392217807,0.05902487527870902,42702.159461701136,33053.95753829886,45.65227650548017
2021-06-06,BTC,35538.4,36453.81,35264.34,35798.57,27469.69,986275148.28,0.007320813542534221,0.007294146457816902,36997.06428571429,37142.39857142857,42185.774,36661.008686020075,37728.93889744636,0.040740598119118454,0.05887912639432652,41585.69033685586,33395.06966314413,52.711552643534446
2021-06-07,BTC,35798.57,36790.39,33367.12,33582.86,52209.55,1850311020.63,-0.06189381307689101,-0.06389213070823496,36467.35428571428,36767.04857142857,41340.431666666664,35891.471514515055,37176.128377786845,0.04179891783523925,0.058944046653510704,40623.27072055377,33427.17327944623,35.43661606472995
2021-06-08,BTC,33582.86,34061.09,31034.35,33409.38,88483.79,2890313261.68,-0.005165730375554789,-0.005179118888245546,35999.62142857143,36411.478571428575,40510.93833333334,35270.94863588629,36673.8952607486,0.041949209012368434,0.058980324855759964,40802.46369637395,32911.73130362606,35.989014081941576
2021-06-09,BTC,33409.38,37528.42,32435.18,37391.58,92280.57,3249553573.38,0.11919407064722565,0.11260884650594565,35973.135714285716,36275.514285714286,39894.99066666667,35801.10647691472,36769.58655931545,0.0631205550440186,0.06343934384838108,40242.59831771586,33151.014682284134,45.4328510334144
2021-06-10,BTC,37391.58,38387.2,35821.05,36680.78,63052.49,2338112083.52,-0.01900962730111977,-0.0191926332275386,35609.01,36142.79571428571,39226.09933333333,36021.02485768604,36757.74568474006,0.06024916542270574,0.06320903592987906,40195.7533672686,33130.898632731405,45.532134887627095
2021-06-11,BTC,36680.78,37665.85,35981.84,37339.98,43119.67,1596038876.7,0.017971264515094898,0.017811690338078907,35677.364285714284,36261.299999999996,38820.62933333333,36350.76364326453,36835.37692677472,0.05603721958008941,0.05908261783081858,40181.3420083629,33130.1579916371,54.461066702191026
2021-06-12,BTC,37339.98,37445.32,34655.21,35541.78,40619.14,1450138289.51,-0.048157497674074956,-0.049355696610540525,35677.84714285714,36327.74285714286,38348.66866666666,36148.517732448396,36662.89733653809,0.0576838820664781,0.05946749560358637,40145.53829856069,33248.455701439314,52.406883967558365
2021-06-13,BTC,35541.78,39374.68,34802.24,39017.37,46353.98,1727291768.5,0.09778885581982677,0.09329802570649019,36137.67571428572,36567.37,37986.31566666667,36865.7307993363,36976.82702499968,0.06777031655654171,0.06241676227570068,40178.841563497495,33233.11343650251,57.71273367318451
2021-06-14,BTC,39017.37,41025.42,38755.79,40526.63,68729.09,2740589573.6,0.038681746104363146,0.03795235730724261,37129.642857142855,36798.49857142857,37778.026999999995,37780.955599502224,37450.134088333056,0.05905924987492715,0.06203381373591772,40619.59009763743,33006.291902362565,57.48011728509492
2021-06-15,BTC,40526.63,41307.06,39526.69,40161.86,48248.1,1943860792.12,-0.009000748396794767,-0.009041499845970817,38094.282857142854,37046.952142857146,37567.06533333333,38376.18169962667,37811.697543221984,0.059425256882585854,0.0620382950340853,40799.21295855558,32913.34704144442,58.1320057848413
2021-06-16,BTC,40161.86,40487.98,38122.04,38345.41,48107.62,1883613058.48,-0.04522823395131592,-0.046282955494389905,38230.544285714284,37101.840000000004,37393.507666666665,38368.488774720005,37882.85920412572,0.05066181845374923,0.06149460739824309,40773.078744097205,32920.1382559028,51.722182702882
2021-06-17,BTC,38345.41,39537.42,37386.57,38082.3,41591.09,1599770630.8,-0.006861577435213206,-0.006885226298752464,38430.76142857143,37019.885714285716,37233.38366666667,38296.94158104001,37909.45131024229,0.04994756201487516,0.06146089994809305,40889.923289780076,33043.431710219935,47.257770002167206
2021-06-18,BTC,38082.3,38201.23,35158.89,35830.29,60242.99,2207651943.63,-0.05913534634200146,-0.060955982198599455,38215.09142857143,36946.227857142854,37201.99766666666,37680.27868578001,37632.22980220999,0.05526369959189814,0.05572440954768372,40832.92653894091,33222.29946105908,47.52161237832704
2021-06-19,BTC,35830.29,36443.26,34863.17,35515.38,44782.25,1601193146.33,-0.008788932492592272,-0.008827782963391217,38211.32,36944.58357142857,37032.596999999994,37139.05401433501,37349.98316191533,0.05197700244019954,0.05244373419687398,40837.23477957715,33203.270220422855,49.94185652956228
2021-06-20,BTC,35515.38,36139.95,33377.82,35602.26,56525.29,1964614466.35,0.0024462641255704742,0.0024432768922005026,37723.44714285714,36930.561428571425,36974.326,36754.85551075126,37116.953406993285,0.03243605348225729,0.05028765100165593,40801.98916914257,33069.65883085743,49.49978519629729
2021-06-21,BTC,35602.26,35760.61,31284.7,31652.62,111039.05,3650731161.39,-0.11093790113324276,-0.11758819341426409,36455.73142857143,36792.68714285714,36779.69666666667,35479.296633063444,36388.37561939418,0.04315175299515194,0.05454216967216858,41216.792378911035,32151.766621088955,45.480907452033954
2021-06-22,BTC,31652.62,33312.87,28908.07,32537.58,129940.61,4060734244.07,0.02795850706829328,0.02757480344434091,35366.54857142857,36730.415714285715,36707.05466666667,34743.86747479759,35874.93620347496,0.0487254894083695,0.0531537268341399,41303.511052426016,31561.107947573975,48.02473991726148
2021-06-23,BTC,32537.58,34831.93,31790.02,33678.64,60338.69,2037061709.14,0.03506898792104374,0.03446807949216437,34699.86714285715,36465.205714285716,36535.084,34477.560606098195,35582.0967096783,0.053567014975138584,0.049131614201223126,40987.27351316173,31322.243486838262,40.344383164338765
2021-06-24,BTC,33678.64,35267.23,32340.83,34649.84,38755.56,1311147481.02,0.0288372689633547,0.02842929950930938,34209.51571428571,36320.13857142857,36410.5,34520.63045457365,35457.79581505453,0.05643371031565252,0.04948113395068001,40909.70258390689,31178.64841609311,44.78905170764936
2021-06-25,BTC,34649.84,35494.5,31290.25,31593.86,91636.1,3027434524.39,-0.08819607825028908,-0.09233031010466373,33604.311428571425,35909.701428571425,36153.79266666667,33788.93784093024,34942.60437304726,0.061820301738517575,0.0517771823434947,41102.92174299566,30590.97525700435,36.87142490271366
2021-06-26,BTC,31593.86,32680.58,30190.9,32307.35,58331.1,1826363014.48,0.022583185467049516,0.022331960605682374,33146.021428571425,35678.67071428571,35946.07633333334,33418.54088069768,34591.23712330763,0.0636825792276042,0.05199990842176486,41161.840472079224,30182.93452792077,42.22466995296521
2021-06-27,BTC,32307.35,34754.5,32031.15,34713.81,60403.96,2002954688.79,0.07448645586840152,0.07184283196598282,33019.1,35371.27357142857,35913.83933333334,33742.35816052326,34607.58017353328,0.07150452897915856,0.05207821459390844,41150.64068296507,30307.229317034926,39.0939667047869
2021-06-28,BTC,34713.81,35292.57,33890.86,34487.11,41259.21,1424168416.33,-0.006530542167511921,-0.0065519594532600315,33424.02714285714,34939.87928571428,35909.69033333333,33928.54612039245,34591.51748372884,0.0515327870565541,0.05179331838493296,41128.34512203545,30437.297877964564,33.6306255223996
2021-06-29,BTC,34487.11,36624.75,34243.82,35901.41,44215.51,1578253520.29,0.04100952500803934,0.04019093945460257,33904.57428571429,34635.56142857143,35917.651,34421.76209029434,34766.16981923167,0.05237178663748161,0.052032252294888386,41000.6985383257,30415.92746167431,39.07417237901197
2021-06-30,BTC,35901.41,36090.37,34062.04,35056.39,39796.96,1388243727.19,-0.023537237116871057,-0.02381866264069807,34101.39571428571,34400.631428571425,35843.16966666666,34580.41906772075,34804.86584333411,0.053212060923552906,0.05151553391830571,40906.48275191881,30347.704248081198,41.12309804959938
2021-07-01,BTC,35056.39,35065.41,32757.33,33543.11,36889.93,1238732543.23,-0.043167023187498765,-0.04412643064757024,33943.29142857143,34076.40357142857,35738.489666666675,34321.091800790564,34636.63173088957,0.05508655115634511,0.05202766497768325,40730.343068968185,30144.156931031815,38.52342423018437
2021-07-02,BTC,33543.11,33968.47,32715.18,33804.54,33082.4,1102040372.36,0.007793850957767523,0.0077636357948314,34259.102857142854,33931.70714285714,35612.74166666667,34191.95385059292,34525.68616677096,0.039242082470533055,0.0518201566576946,40693.0441087342,30007.7318912658,44.30499102907848
2021-07-03,BTC,33804.54,34944.91,33333.05,34682.84,17319.23,595117204.83,0.025981717248629854,0.02564992714402971,34598.45857142857,33872.24,35461.181000000004,34314.67538794469,34546.640011201496,0.039440167827076815,0.05137661318420385,40194.2072108448,30073.11578915521,47.73133791491123
2021-07-04,BTC,34682.84,35945.36,34390.95,35287.97,15950.93,563891553.21,0.017447533131658366,0.017297072515348347,34680.48142857143,33849.790714285715,35408.73,34557.999040958515,34645.484009707965,0.029302013098673016,0.05031341135576128,39253.76978535792,30489.687214642086,49.167088480083514
2021-07-05,BTC,35287.97,35290.8,33151.51,33702.79,31526.39,1072690410.4,-0.04492125786776624,-0.045961489405941275,34568.43571428571,33996.23142857143,35347.543,34344.196780718885,34519.79147508024,0.0346025477740542,0.050568391885550346,38176.32468314503,30921.225316854972,56.21169896174536
2021-07-06,BTC,33702.79,35096.65,33558.75,34237.66,32844.8,1123145329.6,0.015870199470132906,0.01574558456770815,34330.75714285714,34117.665714285715,35295.51266666666,34317.56258553916,34482.173945069546,0.030470165471662577,0.05064410095613332,37500.48406953086,31186.290930469135,55.26262351100929
2021-07-07,BTC,34237.66,35066.82,33807.42,33880.79,21784.2,752074468.65,-0.010423317481393357,-0.010478020713182998,34162.81428571429,34132.104999999996,35305.443666666666,34208.369439154376,34401.98941906027,0.029632425445755905,0.0492954355915609,36756.94445619613,31509.67954380387,50.657688826433976
2021-07-08,BTC,33880.79,33934.31,32108.68,32874.01,47884.76,1573967671.27,-0.02971536377988826,-0.03016581112745236,34067.228571428575,34005.26,35287.598,33874.779579365786,34198.25882985224,0.026893402231964177,0.049601242213031194,36538.741639085805,31432.25436091421,44.23573678941228
2021-07-09,BTC,32874.01,34076.49,32274.31,33804.2,25677.95,853165387.13,0.028295604947494946,0.027902679148274316,34067.18,34163.141428571435,35168.01866666667,33857.13468452434,34145.71765253861,0.02919992577082343,0.04514941667520038,36349.91967935615,31449.958320643844,58.323316764511475
2021-07-10,BTC,33804.2,34253.5,33030.16,33515.13,19345.51,651899496.99,-0.008551304275800087,-0.008588076461714203,33900.364285714284,34249.41142857143,35062.496999999996,33771.63351339325,34061.639298866794,0.02696939287276182,0.04506263062115962,36114.556906312675,31476.608093687333,54.698224152277746
2021-07-11,BTC,33515.13,34595.69,33335.4,34249.3,15724.2,533337900.01,0.021905628890593665,0.02166914788056202,33751.98285714286,34216.232142857145,34959.47433333333,33891.050135044934,34086.66072568456,0.02761190233159696,0.04512954147418964,36019.02757601512,31831.80542398489,47.92282464718555
2021-07-12,BTC,34249.3,34658.46,32660.38,33088.51,31074.01,1039311244.06,-0.03389237152292168,-0.03448003433305401,33664.228571428575,34116.33214285714,34877.69866666666,33690.4151012837,33953.57396225996,0.024933547826891837,0.0446807773223838,35983.22774806807,31922.698251931935,44.22799780109092
2021-07-13,BTC,33088.51,33335.54,32206.14,32737.47,25562.97,837278173.94,-0.010609120809610406,-0.010665798757005561,33449.915714285715,33890.33642857143,34668.36866666666,33452.17882596278,33791.42676729197,0.023655400834197055,0.040873235525740736,36005.39120798127,31806.417792018736,35.68627557423376
2021-07-14,BTC,32737.47,33099.2,31601.99,32820.5,27262.01,883070516.73,0.0025362375284345706,0.0025330267058275725,33298.44571428571,33730.63,34411.49766666666,33294.25911947209,33661.96986498637,0.023792417291386436,0.040067986463336105,35936.73018949173,31692.144810508267,39.135754358735234
2021-07-15,BTC,32820.5,33188.54,31133.75,31867.46,33647.48,1073939852.55,-0.029037948842948746,-0.02946789368208992,33154.65285714286,33610.940714285716,34135.01766666667,32937.559339604064,33422.70188298819,0.023668283247575233,0.040276355488647386,35892.89039886081,31763.344601139193,41.38916267289975
2021-07-16,BTC,31867.46,32256.94,31046.14,31401.76,25602.04,812765644.4,-0.014613652923703424,-0.014721484178024656,32811.44714285714,33439.313571428575,33903.562666666665,32553.609504703047,33153.24296525643,0.018978205846547344,0.03964128439457958,36020.510009488426,31545.165990511578,37.90647623950784
2021-07-17,BTC,31401.76,31966.25,31194.16,31546.64,27922.98,881285396.92,0.004613754133526271,0.004603143394301163,32530.234285714287,33215.29928571429,33685.70733333334,32301.867128527283,32939.02923655557,0.01983875963166869,0.03969447863191871,36026.952368337,31222.006631663004,32.956805648191235
